review_title,review_body,review_date,review_rating,review_ID
Disappointed,The product broke after a few uses. Very upset.,48:34.1,3,rev1159
Would not buy again,This is not what was described. Very disappointing.,48:34.1,1,rev7456
Highly recommend,The product broke after a few uses. Very upset.,48:34.1,5,rev2875
Not what I expected,"For the price, it works just as expected.",48:34.1,1,rev1584
Would not buy again,Good quality and exactly what I needed.,48:34.1,2,rev9001
Good quality,"For the price, it works just as expected.",48:34.1,1,rev4665
Would recommend to anyone,It's exactly what I was looking for. Great value for money.,48:34.1,4,rev9813
Good quality,I would definitely recommend this to friends.,48:34.1,4,rev6852
Amazing experience,It's exactly what I was looking for. Great value for money.,48:34.1,1,rev4245
Waste of money,The quality is not as good as I anticipated.,48:34.1,5,rev9520
Waste of money,"For the price, it works just as expected.",48:34.1,2,rev8214
Terrible purchase,"This was a great experience, will buy again!",48:34.1,3,rev3970
Exactly what I needed,"Extremely poor quality, do not buy.",48:34.1,2,rev1017
Amazing experience,"For the price, it works just as expected.",48:34.1,5,rev4084
Good quality,I regret buying this. Waste of money.,48:34.1,2,rev3536
Would not buy again,I am really impressed with this purchase. Highly recommend it.,48:34.1,3,rev4714
Not as described,It's exactly what I was looking for. Great value for money.,48:34.1,2,rev2595
Highly recommend,"Superb quality, I use it every day!",48:34.1,4,rev9260
Good quality,I am really impressed with this purchase. Highly recommend it.,48:34.1,4,rev4818
Exactly what I needed,"This was a great experience, will buy again!",48:34.1,5,rev7054
Perfect for the price,The quality is not as good as I anticipated.,48:34.1,5,rev5012
Good quality,I can't believe how great this is! Totally worth it.,48:34.1,4,rev5634
Not as described,It's exactly what I was looking for. Great value for money.,48:34.1,1,rev7882
Perfect for the price,I regret buying this. Waste of money.,48:34.1,4,rev4645
Exactly what I needed,"For the price, it works just as expected.",48:34.1,2,rev3345
Waste of money,I am really impressed with this purchase. Highly recommend it.,48:34.1,2,rev2837
Good quality,The product broke after a few uses. Very upset.,48:34.1,1,rev8879
Good quality,I can't believe how great this is! Totally worth it.,48:34.1,2,rev5027
Perfect for the price,I am really impressed with this purchase. Highly recommend it.,48:34.1,5,rev9441
Not as described,This is not what was described. Very disappointing.,48:34.1,1,rev7597
Terrible purchase,"For the price, it works just as expected.",48:34.1,2,rev5261
Not as described,Good quality and exactly what I needed.,48:34.1,5,rev8609
Best purchase ever,The product broke after a few uses. Very upset.,48:34.1,4,rev3437
Best purchase ever,I am really impressed with this purchase. Highly recommend it.,48:34.1,2,rev7128
Great product!,I thought this would be better for the price I paid.,48:34.1,3,rev5016
Great product!,The quality is not as good as I anticipated.,48:34.1,3,rev2951
Best purchase ever,"Superb quality, I use it every day!",48:34.1,3,rev2364
Disappointed,"For the price, it works just as expected.",48:34.1,2,rev7112
Very satisfied,Good quality and exactly what I needed.,48:34.1,5,rev8395
Not as described,"Superb quality, I use it every day!",48:34.1,4,rev8176
Disappointed,The quality is not as good as I anticipated.,48:34.1,3,rev6238
Amazing experience,"This was a great experience, will buy again!",48:34.1,4,rev6469
Exactly what I needed,I am really impressed with this purchase. Highly recommend it.,48:34.1,1,rev6439
Highly recommend,"This was a great experience, will buy again!",48:34.1,2,rev4938
Exactly what I needed,This is not what was described. Very disappointing.,48:34.1,2,rev4337
Good quality,"Superb quality, I use it every day!",48:34.1,2,rev4984
Would recommend to anyone,"For the price, it works just as expected.",48:34.1,2,rev3382
Great product!,"This was a great experience, will buy again!",48:34.1,2,rev2893
Exactly what I needed,I would definitely recommend this to friends.,48:34.1,5,rev4659
Good quality,This is not what was described. Very disappointing.,48:34.1,4,rev7657
Very satisfied,"For the price, it works just as expected.",48:34.1,2,rev4771
Highly recommend,"For the price, it works just as expected.",48:34.1,1,rev6993
Not as described,"This was a great experience, will buy again!",48:34.1,2,rev9101
Not what I expected,"For the price, it works just as expected.",48:34.1,4,rev3736
Exactly what I needed,It's exactly what I was looking for. Great value for money.,48:34.1,1,rev8622
Good quality,The quality is not as good as I anticipated.,48:34.1,2,rev9055
Amazing experience,This is not what was described. Very disappointing.,48:34.1,1,rev8374
Not what I expected,I would definitely recommend this to friends.,48:34.1,4,rev1818
Disappointed,It's exactly what I was looking for. Great value for money.,48:34.1,4,rev1274
Very satisfied,"For the price, it works just as expected.",48:34.1,4,rev4566
Disappointed,I regret buying this. Waste of money.,48:34.1,5,rev5489
Terrible purchase,I can't believe how great this is! Totally worth it.,48:34.1,1,rev4913
Would recommend to anyone,"Extremely poor quality, do not buy.",48:34.1,3,rev5162
Great product!,I regret buying this. Waste of money.,48:34.1,4,rev9251
Amazing experience,I am really impressed with this purchase. Highly recommend it.,48:34.1,5,rev7224
Great product!,"This was a great experience, will buy again!",48:34.1,3,rev5334
Best purchase ever,I can't believe how great this is! Totally worth it.,48:34.1,5,rev2612
Highly recommend,I regret buying this. Waste of money.,48:34.1,2,rev6847
Terrible purchase,This product is exactly as described and works perfectly.,48:34.1,3,rev1627
Waste of money,I thought this would be better for the price I paid.,48:34.1,3,rev6794
Amazing experience,This product is exactly as described and works perfectly.,48:34.1,5,rev8823
Not as described,The product broke after a few uses. Very upset.,48:34.1,2,rev3711
Would not buy again,"This was a great experience, will buy again!",48:34.1,4,rev3053
Amazing experience,I would definitely recommend this to friends.,48:34.1,2,rev5145
Not as described,This is not what was described. Very disappointing.,48:34.1,1,rev4644
Highly recommend,"This was a great experience, will buy again!",48:34.1,5,rev1743
Waste of money,The quality is not as good as I anticipated.,48:34.1,2,rev1482
Perfect for the price,The product broke after a few uses. Very upset.,48:34.1,3,rev5941
Great product!,"Superb quality, I use it every day!",48:34.1,5,rev4336
Disappointed,I regret buying this. Waste of money.,48:34.1,1,rev5624
Perfect for the price,"This was a great experience, will buy again!",48:34.1,3,rev7845
Would recommend to anyone,"This was a great experience, will buy again!",48:34.1,1,rev1400
Very satisfied,"Extremely poor quality, do not buy.",48:34.1,2,rev1116
Amazing experience,This product is exactly as described and works perfectly.,48:34.1,5,rev6123
Exactly what I needed,This is not what was described. Very disappointing.,48:34.1,2,rev8688
Would not buy again,I am really impressed with this purchase. Highly recommend it.,48:34.1,1,rev5863
Very satisfied,The product broke after a few uses. Very upset.,48:34.1,5,rev5728
Waste of money,I would definitely recommend this to friends.,48:34.1,5,rev2943
Would recommend to anyone,It's exactly what I was looking for. Great value for money.,48:34.1,3,rev2865
Highly recommend,Good quality and exactly what I needed.,48:34.1,5,rev6079
Waste of money,I would definitely recommend this to friends.,48:34.1,1,rev3464
Very satisfied,The quality is not as good as I anticipated.,48:34.1,2,rev5248
Disappointed,"For the price, it works just as expected.",48:34.1,5,rev5433
Great product!,The quality is not as good as I anticipated.,48:34.1,2,rev4096
Good quality,I thought this would be better for the price I paid.,48:34.1,2,rev9754
Not as described,"For the price, it works just as expected.",48:34.1,3,rev5102
Good quality,This product is exactly as described and works perfectly.,48:34.1,2,rev3192
Good quality,"Extremely poor quality, do not buy.",48:34.1,3,rev2515
Not as described,I am really impressed with this purchase. Highly recommend it.,48:34.1,3,rev5035
Perfect for the price,It's exactly what I was looking for. Great value for money.,48:34.1,1,rev7764
Great product!,"Extremely poor quality, do not buy.",48:34.1,2,rev5588
Would not buy again,I can't believe how great this is! Totally worth it.,48:34.1,3,rev4428
Terrible purchase,"Superb quality, I use it every day!",48:34.1,1,rev4144
Not what I expected,"Extremely poor quality, do not buy.",48:34.1,1,rev9356
Very satisfied,"This was a great experience, will buy again!",48:34.1,2,rev4184
Terrible purchase,It's exactly what I was looking for. Great value for money.,48:34.1,2,rev4506
Good quality,I thought this would be better for the price I paid.,48:34.1,2,rev4646
Would recommend to anyone,"Extremely poor quality, do not buy.",48:34.1,1,rev5781
Not as described,This product is exactly as described and works perfectly.,48:34.1,4,rev1576
Not as described,It's exactly what I was looking for. Great value for money.,48:34.1,5,rev8497
Not as described,I am really impressed with this purchase. Highly recommend it.,48:34.1,4,rev5457
Perfect for the price,This product is exactly as described and works perfectly.,48:34.1,1,rev8384
Exactly what I needed,"This was a great experience, will buy again!",48:34.1,2,rev4113
Very satisfied,"For the price, it works just as expected.",48:34.1,3,rev5036
Disappointed,This is not what was described. Very disappointing.,48:34.1,3,rev2627
Would recommend to anyone,"Extremely poor quality, do not buy.",48:34.1,3,rev7866
Amazing experience,It's exactly what I was looking for. Great value for money.,48:34.1,2,rev1408
Waste of money,"This was a great experience, will buy again!",48:34.1,2,rev9067
Terrible purchase,"This was a great experience, will buy again!",48:34.1,2,rev1592
Amazing experience,This product is exactly as described and works perfectly.,48:34.1,2,rev9350
Exactly what I needed,I can't believe how great this is! Totally worth it.,48:34.1,2,rev8378
Amazing experience,"Extremely poor quality, do not buy.",48:34.1,1,rev6046
Not as described,"For the price, it works just as expected.",48:34.1,1,rev2866
Good quality,The product broke after a few uses. Very upset.,48:34.1,5,rev5445
Best purchase ever,I would definitely recommend this to friends.,48:34.1,1,rev2592
Not as described,"This was a great experience, will buy again!",48:34.1,2,rev6950
Amazing experience,The product broke after a few uses. Very upset.,48:34.1,4,rev3279
Perfect for the price,Good quality and exactly what I needed.,48:34.1,2,rev9834
Highly recommend,I regret buying this. Waste of money.,48:34.1,2,rev1289
Would recommend to anyone,"For the price, it works just as expected.",48:34.1,1,rev6823
Disappointed,I would definitely recommend this to friends.,48:34.1,5,rev2188
Waste of money,The quality is not as good as I anticipated.,48:34.1,1,rev2743
Very satisfied,I can't believe how great this is! Totally worth it.,48:34.1,4,rev4621
Perfect for the price,Good quality and exactly what I needed.,48:34.1,5,rev5213
Not as described,It's exactly what I was looking for. Great value for money.,48:34.1,2,rev1956
Not as described,The quality is not as good as I anticipated.,48:34.1,3,rev5948
Great product!,"Extremely poor quality, do not buy.",48:34.1,2,rev2170
Best purchase ever,"Extremely poor quality, do not buy.",48:34.1,1,rev5468
Waste of money,"For the price, it works just as expected.",48:34.1,3,rev1421
Great product!,Good quality and exactly what I needed.,48:34.1,1,rev7398
Perfect for the price,"Extremely poor quality, do not buy.",48:34.1,2,rev5735
Very satisfied,The product broke after a few uses. Very upset.,48:34.1,1,rev6300
Would not buy again,Good quality and exactly what I needed.,48:34.1,5,rev8542
Terrible purchase,I would definitely recommend this to friends.,48:34.1,2,rev2538
